0,1,2,3,4,5
0,-0.393,1.242,0.514,0.253,2.427
0,-0.052,0.128,-0.107,0.651,2.331
1,-0.395,1.078,1.667,0.586,0.607
1,0.63,0.469,0.929,1.512,0.768
0,-0.16,0.4,-0.701,2.94,0.495
1,-0.751,0.873,0.837,0.605,0.127
1,1.095,1.328,1.781,1.067,0.397
1,0.0,0.927,0.631,0.508,0.214
0,0.077,-0.091,0.35,1.182,1.108
0,-0.145,-0.368,1.747,2.178,0.936
1,0.834,1.098,1.726,1.289,0.881
0,-0.074,0.097,-0.072,0.249,1.851
1,1.371,1.423,0.358,0.351,0.499
0,-0.191,0.152,0.118,0.524,2.032
0,0.105,-0.121,-0.276,1.634,1.773
0,-0.256,0.959,0.379,0.545,2.866
0,0.127,-0.217,0.716,1.86,0.435
0,-0.239,-0.474,1.354,1.302,0.231
0,-0.139,-0.245,-0.661,3.42,0.87
0,0.19,0.295,-0.563,3.013,0.319
1,-0.683,-0.679,2.021,0.817,0.691
0,1.087,0.345,-0.476,2.408,0.534
0,-0.051,0.078,-0.104,-0.314,3.059
0,0.0,0.206,-0.488,2.174,0.841
0,0.0,-0.087,-0.241,1.155,2.511
1,0.0,0.832,0.87,0.451,0.109
0,0.074,0.108,-0.135,0.478,3.459
0,0.372,-0.251,-0.475,3.389,0.627
0,0.163,0.22,-0.385,2.32,1.612
0,0.181,-0.179,-0.387,2.187,0.65
0,0.0,1.276,2.329,1.152,0.284
0,-0.597,1.542,1.911,0.559,0.246
1,0.422,0.743,1.759,0.435,0.47
1,-0.273,-0.309,1.168,1.904,0.509
1,0.0,1.267,0.736,0.577,0.323
0,0.593,0.324,-0.506,3.176,0.521
1,-0.451,1.471,1.587,1.513,0.517
0,-0.06,0.112,0.176,-0.334,3.388
0,0.18,0.454,1.223,1.762,0.5
1,-0.749,1.081,1.832,0.349,0.409
0,0.149,0.215,-0.535,2.186,0.364
0,1.135,1.454,0.43,0.311,0.09
0,-0.43,0.296,-0.389,1.825,0.838
0,0.0,-0.605,1.865,1.277,0.257
0,1.386,1.207,0.399,0.395,0.223
1,-1.014,1.111,0.522,0.556,0.297
0,-0.13,-0.347,1.415,0.311,3.129
1,0.694,0.681,1.611,0.405,0.537
0,-0.389,1.395,0.502,1.654,1.644
0,0.083,0.116,-0.135,0.954,2.426
0,-0.129,0.311,0.612,2.068,0.375
0,0.311,-0.691,2.215,0.707,1.117
0,0.108,0.084,0.196,0.332,2.88
0,0.0,0.682,1.74,1.932,0.499
0,-0.233,0.845,-0.475,3.104,0.821
0,-0.117,-0.238,1.366,1.764,1.675
1,0.0,0.772,0.547,1.037,0.255
0,2.016,-0.336,-0.26,1.403,0.836
1,-0.9,2.078,0.936,0.685,0.233
1,1.339,1.338,0.666,0.729,0.331
0,-0.174,0.413,0.96,1.596,0.288
0,0.0,0.579,0.244,0.23,0.062
0,-0.834,2.14,0.491,0.384,0.145
0,-0.046,0.092,0.172,0.732,2.457
0,-0.376,0.333,-0.323,1.703,0.798
0,0.119,-0.075,-0.133,0.471,2.585
0,-0.324,-0.754,2.581,1.354,0.183
0,0.0,1.308,0.451,0.34,0.138
0,-0.279,-0.358,1.007,1.817,-0.363
1,1.539,1.669,1.966,0.701,0.382
0,0.615,0.522,0.429,1.041,2.026
0,0.0,-0.537,-0.379,-0.206,-0.114
0,0.0,0.186,0.464,1.656,0.849
0,-0.113,-0.157,-0.311,2.49,0.867
1,-0.728,1.379,0.37,0.412,0.175
1,0.493,0.633,1.573,0.617,0.639
0,-0.044,-0.064,-0.1,0.616,2.479
0,-0.4,-0.892,1.925,0.825,0.158
0,0.079,0.078,-0.153,0.767,1.084
0,-0.224,0.682,1.665,1.179,0.691
0,0.0,0.741,1.044,2.563,0.435
0,-0.036,0.084,-0.15,0.661,2.761
1,-0.444,1.283,1.66,1.379,1.058
0,-0.115,-0.298,1.256,0.402,3.05
0,0.161,0.226,-0.374,2.263,1.657
0,-0.17,0.493,-0.575,3.593,0.503
1,0.371,0.79,2.17,0.541,0.352
0,-0.415,1.104,2.552,0.862,0.42
1,-0.633,0.792,2.321,0.853,0.307
1,2.021,1.311,0.627,0.474,0.251
0,0.107,0.078,-0.159,0.861,0.912
0,-0.161,0.334,0.751,1.835,0.384
0,0.0,-0.63,2.051,1.687,0.267
1,-0.23,-0.546,2.194,0.753,0.616
1,0.543,0.826,1.286,0.712,0.374
0,-0.22,-0.395,1.29,1.165,0.865
0,-0.833,2.115,0.536,0.408,0.15
1,0.0,1.854,0.705,0.588,0.165
0,-0.142,-0.197,-0.399,2.424,1.074
0,0.141,-0.136,-0.313,1.951,1.622
0,0.0,0.984,1.922,0.752,0.167
0,-0.221,0.174,-0.416,1.885,1.858
0,-0.12,-0.163,-0.347,2.757,0.834
0,0.0,-0.545,1.508,1.2,-0.126
1,0.854,0.861,1.66,1.352,0.891
0,-0.075,-0.163,-0.372,1.375,0.627
0,0.123,0.179,-0.329,2.022,0.736
1,0.918,-0.43,1.647,1.018,0.562
0,-0.128,-0.171,-0.43,3.001,1.248
0,1.205,-0.513,0.879,2.594,0.554
0,-0.16,0.679,0.36,1.351,2.84
0,-0.055,-0.083,-0.208,1.059,1.207
0,-0.164,0.4,1.102,1.661,0.242
0,-0.049,-0.075,-0.123,0.508,3.055
1,1.977,1.443,1.216,0.434,0.532
0,-0.079,0.143,0.268,1.416,1.962
1,0.999,0.804,1.834,1.203,0.699
0,-0.194,0.388,1.386,2.48,0.424
0,-0.121,-0.238,-0.455,2.591,0.468
0,0.076,0.073,-0.132,0.866,1.057
1,-1.064,2.283,0.805,0.641,0.271
0,-0.416,-0.148,0.419,1.196,1.642
0,0.929,-0.269,-0.379,1.795,1.677
0,-0.159,0.133,0.16,0.788,1.871
0,0.0,0.483,0.194,0.203,0.053
0,0.0,1.692,1.292,0.814,0.126
0,0.086,-0.098,-0.269,1.218,1.342
1,0.401,-0.563,1.8,0.985,0.615
1,-0.219,-0.528,2.298,1.655,0.852
1,-0.171,0.394,0.805,2.644,0.985
0,-1.037,1.809,0.453,0.356,0.104
0,-0.095,0.188,0.209,-0.242,2.555
0,0.533,-0.401,2.178,1.016,0.618
0,0.0,0.525,-0.266,1.09,0.229
1,-0.528,1.265,1.927,0.754,0.648
1,-1.115,1.579,0.624,0.349,0.173
0,-0.257,-0.169,-0.355,1.423,0.683
0,0.242,0.481,0.884,2.713,0.462
0,0.096,0.141,-0.231,1.243,1.802
0,-0.183,0.543,-0.491,2.576,0.324
0,0.0,2.158,0.711,0.344,0.25
0,-0.369,1.29,0.808,2.062,1.152
1,-0.355,-0.526,2.208,1.556,0.444
0,-0.164,0.333,-0.656,3.515,0.577
0,0.666,0.641,0.476,1.859,1.203
0,0.194,-0.314,-0.829,1.328,0.199
1,0.521,-0.724,2.059,0.807,0.493
0,-0.115,0.266,0.663,1.699,0.281
0,-0.119,-0.149,-0.376,2.214,1.845
0,0.063,0.077,-0.109,-0.233,2.935
1,1.718,1.258,1.484,0.671,0.205
0,-0.752,2.262,-0.51,0.44,0.111
0,-0.321,-0.698,2.678,1.344,0.348
1,1.241,1.496,-1.057,0.335,1.077
0,-0.151,-0.24,-0.579,3.32,0.43
1,-0.158,-0.428,1.684,1.619,1.393
0,-0.499,1.064,2.118,0.937,0.273
0,-0.207,0.29,0.519,2.098,0.836
0,0.563,1.181,1.95,0.519,0.339
0,-0.432,1.162,1.022,2.033,0.679
0,-0.192,-0.505,2.385,1.277,1.226
0,0.0,-0.728,2.471,1.414,0.183
0,-0.294,-0.464,-1.823,0.847,0.356
1,1.06,1.36,2.605,0.619,0.252
1,0.0,0.573,0.279,0.511,0.089
0,0.187,-0.224,-0.433,2.911,0.562
0,-0.076,0.148,0.274,0.341,2.878
1,1.181,0.977,0.632,1.185,0.222
1,0.761,1.3,0.372,0.534,0.276
1,0.0,0.623,1.485,0.605,0.213
1,0.0,2.039,0.785,0.861,0.259
1,-0.285,1.343,1.45,1.93,0.89
1,-0.816,2.826,1.527,0.837,0.295
0,-0.227,0.601,-0.494,2.103,2.074
1,1.526,1.404,1.901,0.483,0.306
1,0.428,0.768,1.998,1.201,0.993
1,0.846,1.735,1.833,0.655,0.678
0,0.0,-0.448,1.66,1.762,0.391
0,0.0,1.188,1.501,0.627,0.136
0,0.104,0.104,-0.137,0.884,2.134
0,-0.365,-0.959,2.106,1.0,0.255
0,-0.314,-0.813,2.53,0.914,0.395
1,-0.187,0.679,1.092,2.248,1.322
1,1.105,1.957,1.216,0.372,0.834
0,0.293,-0.292,-0.485,1.887,0.398
1,0.0,0.75,0.771,0.408,0.1
1,1.396,0.949,2.257,0.56,0.28
0,1.546,-0.363,0.601,0.583,0.259
1,0.478,-0.625,2.523,1.008,0.317
1,1.503,-1.124,1.333,1.08,0.839
1,-0.627,1.152,1.782,0.727,0.174
0,0.0,-0.514,1.834,1.095,0.179
0,1.152,1.854,0.471,0.298,0.108
1,1.03,1.634,0.652,0.336,0.216
0,0.045,0.073,-0.118,0.651,2.404
1,-0.357,-0.593,1.769,0.938,0.287
0,-0.106,-0.174,0.465,1.69,0.633
1,0.945,0.957,0.709,0.567,0.226
0,0.0,0.708,0.663,2.668,0.26
0,0.0,-0.123,-0.256,0.964,0.774
0,0.106,-0.14,-0.381,1.677,0.763
0,0.107,-0.122,-0.285,1.367,1.445
1,0.39,0.623,-0.565,3.172,0.685
0,0.885,0.789,-0.637,2.713,0.415
0,-0.139,-0.216,-0.428,2.883,0.32
0,-0.084,-0.14,-0.258,1.762,1.033
0,-0.474,0.687,1.549,1.194,0.371
0,-0.47,1.121,0.913,1.196,0.215
1,0.709,1.417,0.412,0.558,0.268
0,-0.135,0.35,0.508,1.226,2.039
1,0.239,0.432,1.154,1.212,1.09
0,0.078,-0.108,0.315,1.283,0.996
0,-0.065,-0.092,-0.128,-0.374,2.203
1,-0.242,-0.607,2.77,0.662,1.139
0,-0.684,1.244,-0.732,-0.321,-0.163
0,-0.269,-0.614,1.794,2.128,0.268
0,-0.144,0.344,0.586,2.299,0.584
0,0.0,1.862,1.138,0.423,0.076
1,1.199,0.807,2.199,0.611,0.446
1,-0.462,0.893,1.513,0.599,0.16
1,-0.361,1.279,0.961,2.469,0.603
1,1.283,0.69,0.913,1.413,1.329
0,0.532,-0.298,0.96,1.31,0.324
0,-0.329,0.439,-0.324,0.888,1.932
0,-0.06,0.106,0.157,0.624,2.763
1,0.444,0.819,0.89,1.292,0.366
0,-0.145,-0.25,-0.622,2.248,0.74
0,-0.198,0.284,-0.514,3.151,0.723
0,-0.065,0.164,0.143,0.282,2.348
0,1.183,1.016,2.048,1.459,0.234
1,1.2,0.993,0.681,0.601,0.248
0,1.001,0.446,-0.629,2.822,0.618
1,-0.414,1.383,0.841,2.076,0.278
0,0.349,-0.23,-0.503,3.208,0.666
0,0.0,-0.44,1.163,1.829,0.372
0,-0.794,2.224,0.61,0.317,0.257
0,1.245,0.905,1.198,1.765,0.609
0,0.0,-0.7,2.473,0.977,0.176
1,-0.138,-0.297,1.532,2.068,1.047
0,-0.534,-0.557,1.346,1.023,0.24
0,-0.557,0.931,1.737,0.89,0.589
0,0.0,1.236,0.73,0.592,0.279
0,0.119,-0.08,-0.144,0.422,2.601
0,0.0,0.622,1.42,2.483,0.526
0,1.618,-0.429,1.004,1.505,0.697
0,-0.107,-0.177,-0.356,1.94,1.236
0,0.0,1.575,0.707,0.726,0.123
0,-0.152,0.354,0.652,1.911,0.386
1,-1.04,1.756,0.587,0.705,0.335
0,0.048,0.067,-0.094,0.377,2.203
0,0.0,-0.676,2.25,1.032,0.213
0,-0.342,0.741,1.846,1.309,0.267
0,0.0,0.693,1.822,1.345,0.206
1,1.312,0.671,1.029,0.639,0.198
0,0.692,1.38,1.589,0.454,0.238
0,0.0,-0.296,-0.51,2.669,0.505
0,-0.051,0.146,0.192,0.476,2.522
0,-0.706,2.069,0.877,0.594,0.256
1,-1.284,1.811,0.662,0.458,-0.165
0,0.376,0.834,2.549,0.59,0.331
0,-0.13,-0.171,-0.153,0.309,2.99
0,0.0,0.701,1.477,2.408,0.435
0,-0.06,0.156,0.158,0.283,2.367
0,-0.202,-0.431,1.778,1.018,0.466
0,-0.098,-0.27,0.905,0.435,0.708
0,0.462,-0.599,2.585,1.279,0.219
1,-0.319,-0.529,1.046,-0.74,-0.426
1,-0.709,0.766,0.935,1.19,0.516
0,-0.059,-0.107,0.405,0.944,2.509
0,0.0,1.029,0.597,0.368,0.212
1,0.0,-0.562,1.895,1.333,0.303
1,0.0,1.236,0.356,0.732,0.127
0,-0.211,-0.285,-0.709,3.262,0.579
0,-0.038,-0.06,-0.107,0.545,2.014
0,-0.794,2.224,0.61,0.317,0.257
0,-0.126,-0.3,1.019,1.611,2.126
1,0.0,0.946,0.747,0.45,0.21
0,-0.352,1.043,2.176,0.958,0.226
0,-0.061,0.162,0.153,0.29,2.409
0,-0.196,-0.523,1.592,1.367,0.2
0,-0.178,-0.278,-0.614,2.681,0.503
1,0.0,1.292,0.624,1.011,0.142
0,-0.133,-0.237,-0.602,2.58,0.624
0,0.079,-0.115,-0.321,1.506,0.749
0,-0.049,0.111,-0.111,0.648,2.255
0,0.478,0.671,0.827,0.41,0.084
1,0.835,0.646,1.457,2.314,0.773
1,0.659,1.111,0.361,0.665,0.314
1,1.375,1.127,1.901,1.043,0.822
0,-0.056,-0.089,-0.224,1.229,1.129
0,-0.398,-0.837,2.163,0.873,0.166
1,0.689,1.086,0.86,1.226,0.31
0,1.742,-0.59,0.452,0.343,0.154
0,0.166,0.274,-0.521,2.692,0.253
0,-0.826,2.198,1.302,0.598,0.112
1,1.941,-1.004,1.476,0.51,0.327
0,-0.309,-0.632,2.438,1.999,0.519
0,-0.46,1.115,2.174,0.929,0.279
0,-0.055,-0.089,-0.219,1.345,1.335
0,0.0,0.322,-0.26,1.473,1.297
1,-0.477,0.84,1.022,0.506,0.133
0,-0.135,0.448,0.837,1.284,0.404
1,-0.785,2.657,1.665,0.488,0.37
1,0.0,0.449,0.629,0.614,0.182
0,-0.065,0.095,-0.124,-0.319,3.576
0,-0.173,-0.356,1.583,0.956,0.472
0,-0.194,-0.202,-0.387,2.465,0.438
0,-0.074,-0.13,0.376,1.482,2.967
0,-0.34,0.783,1.577,2.203,0.378
0,0.084,0.082,0.194,0.845,0.815
0,-0.067,0.242,0.318,1.178,2.092
1,0.0,1.923,0.951,0.753,0.162
0,0.0,0.093,-0.18,0.944,1.251
1,-0.553,2.123,0.65,0.596,0.673
1,0.562,0.884,1.715,0.795,1.305
0,0.813,-0.337,-0.413,2.69,0.967
1,-0.431,1.432,1.936,1.666,0.54
0,-0.502,1.918,0.757,0.605,0.206
1,-0.279,1.082,-0.547,2.967,0.627
0,-0.032,-0.045,-0.182,1.474,3.5
0,0.399,0.304,-0.424,3.076,0.783
1,1.742,1.339,1.736,0.475,0.431
0,-0.072,-0.085,-0.132,-0.36,3.356
0,-0.441,1.83,-0.409,0.823,1.7
1,-0.904,2.483,0.788,0.453,0.103
0,-0.623,1.497,0.432,0.279,0.065
0,-0.397,1.205,0.606,2.024,1.004
0,0.168,0.26,0.794,2.056,0.252
1,-0.681,2.121,0.873,0.471,0.116
1,-0.476,1.629,1.522,1.881,0.487
0,-0.331,-0.303,-0.605,3.147,0.478
0,0.15,0.298,-0.544,2.362,0.66
1,-0.776,1.743,0.8,0.497,-0.118
0,-0.626,0.658,1.415,1.364,0.184
0,0.103,-0.111,-0.267,1.791,1.081
1,-0.832,1.857,1.007,0.359,0.075
0,-0.06,-0.086,-0.182,1.435,3.21
0,0.22,-0.158,-0.358,2.61,1.131
1,0.699,0.495,0.757,2.812,0.579
0,0.0,0.504,0.89,2.018,-0.194
0,0.309,0.15,0.43,1.412,2.437
0,-0.448,0.57,1.121,2.093,0.283
0,0.126,0.217,-0.349,1.975,1.065
0,-0.119,0.3,0.6,1.72,0.331
0,-0.076,0.14,-0.115,0.519,2.065
0,-0.47,-0.637,1.347,-0.587,-0.32
0,0.0,-0.612,2.263,1.65,0.343
0,0.079,0.093,0.201,0.613,2.911
0,-0.272,0.887,-0.577,3.296,0.529
1,0.0,-0.886,-0.816,-0.438,-0.104
0,0.0,-0.088,-0.264,1.625,1.719
1,1.442,-0.874,1.928,1.059,0.289
0,-0.058,-0.109,-0.254,1.373,0.73
0,0.171,0.162,0.193,0.811,1.926
0,-0.214,0.139,0.149,0.559,1.335
0,0.0,-0.848,0.585,0.463,0.17
1,0.921,0.968,0.796,0.81,0.336
1,1.131,0.901,1.53,1.692,0.415
0,0.0,0.454,0.663,2.04,0.439
0,-0.099,-0.143,-0.313,2.557,1.834
0,2.112,-0.782,0.506,0.544,0.163
0,0.09,-0.073,-0.194,1.473,2.133
0,-0.113,-0.109,0.164,-0.315,3.027
0,0.087,0.093,0.12,0.359,2.607
0,-0.427,1.552,0.735,2.015,0.792
0,-0.163,-0.253,-0.48,4.378,-0.058
0,0.0,-0.462,1.354,1.607,0.365
1,0.34,-0.633,1.981,0.414,0.951
0,0.144,0.258,0.361,1.606,1.4
0,-0.178,-0.459,1.377,1.123,0.159
0,-0.962,2.294,0.973,0.475,0.348
0,-0.195,-0.275,0.657,1.968,0.376
0,0.135,-0.13,-0.354,1.966,1.125
0,1.19,0.367,-0.411,1.904,0.899
0,0.337,-0.167,-0.34,2.212,1.265
0,-0.232,0.27,-0.416,2.512,0.769
0,-0.987,2.147,0.501,0.415,0.151
1,1.876,1.195,1.47,0.526,0.346
0,-0.068,0.1,-0.107,0.403,2.521
0,-0.266,-0.638,2.033,0.966,0.235
1,1.1,0.942,2.288,1.233,0.344
0,-0.08,-0.145,-0.264,1.52,2.259
1,-0.134,0.269,0.792,2.286,1.167
0,-0.133,0.23,0.587,1.827,0.32
0,-0.296,-0.651,2.236,0.998,0.229
1,0.0,0.769,1.934,0.896,0.439
1,0.0,2.237,0.811,0.517,0.132
0,0.089,0.092,0.249,0.469,2.505
1,0.0,1.235,1.001,0.754,0.221
0,0.0,0.649,1.129,1.411,0.186
1,-0.194,-0.469,1.902,2.627,0.431
0,-0.044,0.102,0.107,0.488,2.23
0,0.119,0.257,0.682,1.811,0.238
0,-0.201,0.486,1.132,1.59,0.216
1,-0.712,1.312,1.718,1.261,0.345
0,-0.168,-0.339,-0.747,1.587,0.212
0,0.375,0.312,-0.55,3.293,0.501
0,0.826,0.716,0.68,1.518,1.654
1,0.0,1.205,-0.468,-0.297,-0.147
1,-0.647,1.507,0.368,0.767,0.418
0,0.0,-0.32,0.534,0.357,0.166
0,-0.08,0.226,0.189,0.33,2.667
0,0.151,0.13,-0.202,1.335,1.622
1,1.777,0.993,1.774,0.607,0.423
0,0.342,0.257,-0.422,2.718,1.304
1,-0.207,0.748,1.406,2.31,1.013
0,0.683,1.11,1.238,1.061,1.336
0,-0.13,0.197,0.617,1.676,0.907
0,-0.236,-0.376,1.277,1.327,0.22
1,0.0,2.073,0.912,0.685,0.161
0,0.062,0.08,-0.087,0.539,1.558
1,0.851,0.57,0.731,1.053,0.87
1,-0.083,-0.132,-0.452,2.236,2.038
0,-0.047,0.103,-0.092,0.466,2.097
0,-0.23,0.442,0.45,1.288,2.236
0,0.16,0.158,0.183,0.81,1.859
0,-0.29,0.588,1.163,1.932,0.437
0,0.19,0.305,0.797,2.389,0.598
0,0.0,-0.581,1.965,1.178,0.229
0,-0.092,0.159,0.213,-0.217,2.51
0,0.0,-0.458,1.556,1.103,0.178
1,0.0,1.231,0.52,0.788,0.128
0,0.0,2.273,1.404,0.661,0.15
0,-0.226,-0.603,1.943,1.072,0.218
0,0.146,-0.175,0.75,1.535,2.094
0,0.098,0.081,-0.138,0.831,2.315
0,-0.04,-0.065,0.204,0.537,3.156
0,0.309,0.235,-0.325,2.255,1.864
1,0.0,1.35,1.705,1.104,0.537
0,-0.264,-0.535,1.853,1.576,0.386
0,0.09,0.089,0.103,-0.238,2.514
0,-0.315,-0.599,1.664,-1.17,0.56
0,-0.174,-0.238,-0.546,1.681,0.555
0,0.0,-0.732,2.5,1.034,0.286
0,-0.255,-0.45,1.519,1.405,0.311
0,-0.113,-0.226,0.578,1.589,0.421
0,-0.041,0.081,-0.105,0.53,2.942
0,-0.268,-0.639,1.985,1.111,0.179
0,-0.133,-0.228,-0.593,2.413,0.445
1,0.76,1.246,1.134,0.661,-0.072
0,-0.047,0.081,-0.095,0.265,2.493
0,0.0,0.375,0.718,1.965,0.238
1,0.547,0.986,0.912,2.603,0.502
0,0.804,0.324,0.556,0.364,0.167
0,-0.373,0.398,0.685,2.437,0.724
0,2.552,1.087,0.651,0.525,0.196
1,-0.122,-0.3,1.524,1.929,1.476
0,-0.054,0.1,-0.265,1.226,1.454
0,-0.057,0.069,-0.098,-0.263,3.164
0,1.038,0.516,0.496,1.555,1.338
0,-0.166,-0.189,-0.43,3.001,0.457
0,0.158,0.139,-0.27,1.867,1.696
0,-0.167,0.157,0.292,1.26,1.4
0,-0.239,-0.417,1.825,2.223,0.662
0,-0.149,0.292,0.619,2.138,0.657
0,0.648,1.183,1.96,0.994,0.381
1,1.184,1.665,0.556,0.546,0.177
1,0.719,0.719,1.557,0.433,0.621
0,0.297,0.36,0.347,0.997,2.614
0,-0.152,-0.259,-0.563,3.424,0.4
0,-0.297,0.697,1.764,2.273,0.443
0,0.0,0.329,-0.506,2.181,0.524
0,0.051,0.07,-0.106,0.495,2.734
0,0.7,1.318,1.591,0.659,0.255
0,0.0,0.872,2.055,1.416,0.185
0,-0.252,0.546,1.101,2.318,0.421
0,0.499,-0.658,2.311,1.387,0.437
1,-0.674,1.668,0.665,0.515,0.132
0,0.0,0.491,0.942,2.404,-0.193
0,-0.061,0.085,-0.098,0.299,2.783
0,0.072,-0.109,0.308,1.258,0.944
1,1.572,1.704,0.625,0.406,0.208
0,-0.109,-0.195,-0.479,2.261,0.909
1,-0.623,1.808,0.941,0.536,0.149
0,0.063,-0.067,-0.111,0.707,2.08
0,1.673,1.568,0.468,0.406,0.253
0,0.21,0.23,-0.505,2.261,1.797
0,0.0,-0.353,1.135,1.248,0.159
0,1.599,-0.788,0.478,0.326,0.134
0,-0.045,-0.073,-0.148,0.412,3.169
0,-0.114,0.327,0.336,0.572,3.607
0,0.0,-0.564,1.741,1.067,0.211
1,0.0,1.316,0.622,0.543,0.233
0,-0.27,1.004,-0.557,3.126,0.542
0,-0.518,0.647,1.63,1.147,0.352
1,0.0,-0.477,0.848,0.964,0.318
1,-0.267,-0.509,1.581,1.103,0.538
0,0.195,0.319,0.677,1.998,0.421
1,-0.423,0.801,0.533,0.464,0.156
0,1.814,0.777,0.32,0.338,0.128
1,0.52,-0.542,3.005,0.644,0.395
0,0.529,-0.186,0.501,0.28,0.1
0,0.614,-0.848,2.565,1.009,0.237
0,0.0,-0.423,1.352,2.071,0.517
0,0.108,-0.078,-0.133,-0.26,2.606
0,1.251,0.984,0.882,0.381,0.434
1,1.27,-0.542,0.473,1.129,0.458
0,-0.836,1.942,1.352,0.551,-0.104
0,1.974,-0.589,0.86,0.579,0.269
0,0.0,0.345,0.679,1.631,0.176
0,0.192,0.39,0.948,2.15,0.553
1,-0.351,0.892,1.486,1.005,0.523
0,-0.137,0.273,0.536,1.823,0.34
0,-0.11,-0.149,-0.323,2.525,1.887
0,0.0,0.563,1.019,1.948,0.267
0,0.0,0.0,1.126,0.526,0.098
1,-0.276,1.27,1.476,2.201,0.606
0,0.1,-0.201,-0.535,2.253,1.406
0,0.135,-0.138,-0.337,2.342,1.68
0,-0.313,-0.587,2.095,2.32,0.586
0,0.214,0.25,-0.471,2.432,0.593
1,0.843,1.698,0.77,0.732,0.216
0,-0.187,0.236,0.362,1.516,0.859
0,0.056,0.101,-0.135,-0.306,3.264
1,-0.702,1.385,0.415,0.546,0.214
0,0.076,0.105,-0.128,1.091,2.174
1,-0.551,1.6,1.111,0.543,0.132
0,0.385,0.546,0.509,1.015,2.765
0,0.0,2.355,0.741,0.584,0.135
0,-0.283,-0.612,1.795,1.385,0.204
0,0.0,-0.77,2.762,1.261,0.283
0,0.062,0.087,-0.103,0.316,2.545
0,0.0,-0.844,3.108,1.147,0.249
0,-0.328,1.191,-0.59,2.902,0.524
0,1.058,0.939,-0.452,-0.446,-0.24
1,-0.308,1.141,-0.776,1.36,0.743
0,0.062,0.091,-0.084,0.583,1.838
0,-0.555,1.194,2.62,0.901,0.328
0,0.0,-0.641,2.268,1.701,0.384
1,1.496,1.481,1.311,0.555,0.95
0,0.108,-0.158,-0.43,1.778,0.782
0,-0.153,0.225,-0.476,2.206,1.744
0,0.0,-0.597,1.856,1.879,0.279
1,-0.324,-0.634,1.644,1.119,0.352
1,0.273,0.618,1.634,0.625,1.177
0,-0.4,0.718,1.543,1.495,0.245
0,-0.709,2.081,1.282,0.526,0.105
0,0.0,2.178,-0.433,0.444,0.115
1,-0.371,1.071,1.683,0.442,0.49
1,0.0,0.635,0.749,0.465,0.114
0,0.0,-0.207,0.131,0.224,0.061
1,1.175,0.884,1.727,1.256,0.544
0,-0.206,0.14,-0.107,0.557,1.936
1,1.779,1.557,1.35,0.499,0.307
0,0.169,0.27,0.643,1.519,0.238
1,1.255,1.115,1.042,1.52,0.78
0,-0.153,-0.301,-0.763,2.903,0.65
0,-0.173,0.464,-0.524,2.363,0.386
0,-0.109,0.318,-0.48,2.155,0.345
1,1.285,0.736,1.935,1.166,0.729
0,0.359,0.337,-0.281,1.492,2.829
1,-0.163,-0.396,1.553,2.294,1.056
0,-0.777,1.456,1.494,0.411,0.324
0,0.0,-0.222,-0.573,2.301,0.51
0,-0.241,-0.406,1.394,1.76,0.323
1,0.758,0.65,0.755,0.443,0.195
0,0.164,0.25,-0.434,2.901,0.288
0,0.108,0.085,0.188,0.34,2.819
0,-0.178,0.342,-0.709,3.283,0.314
0,-0.175,-0.345,1.204,1.952,0.515
0,-0.455,1.475,-0.439,2.048,1.079
1,1.14,0.648,1.494,0.596,0.202
0,0.937,0.302,-0.424,3.028,0.597
0,0.08,-0.087,0.395,0.694,2.84
1,-0.629,-1.097,-0.573,0.484,0.219
1,1.304,-0.583,-0.851,-0.751,-0.523
0,1.165,0.508,0.534,0.344,0.136
1,0.725,1.531,1.915,0.675,0.636
0,-0.255,-0.444,1.79,1.406,0.332
0,-0.33,-0.72,2.566,1.19,0.294
0,0.0,-0.73,0.515,0.417,0.147
1,-0.182,0.749,1.009,2.548,1.249
0,0.0,0.645,1.661,1.222,0.371
0,0.189,-0.191,-0.471,3.039,0.742
0,-0.066,0.17,0.21,0.461,2.504
0,0.136,-0.154,-0.322,1.912,0.644
0,-0.241,0.449,1.027,1.696,0.303
1,-0.448,0.449,0.689,0.286,0.064
0,-0.052,0.131,-0.112,0.65,2.324
0,0.73,0.286,-0.46,2.765,1.061
1,-0.81,1.473,0.528,0.486,0.202
0,0.061,0.094,-0.194,0.988,1.158
0,-0.433,1.39,0.834,2.098,0.811
1,-0.284,0.97,-0.43,2.511,0.928
1,-0.504,1.827,1.949,0.772,0.908
0,0.307,0.576,0.488,0.455,3.273
0,-0.067,0.071,0.092,-0.2,2.283
0,0.0,-0.202,-0.41,2.348,0.996
1,0.765,0.869,1.616,0.991,1.604
0,0.081,-0.073,0.279,0.581,2.785
1,-0.506,-0.743,2.391,0.801,0.377
0,-0.212,0.607,1.194,1.935,0.46
0,-0.109,-0.209,-0.478,2.372,1.583
0,-0.113,-0.191,-0.45,2.06,0.816
0,0.0,0.716,0.396,0.718,0.121
0,0.55,0.435,-0.274,1.21,0.226
0,1.14,0.573,-0.656,2.558,0.455
1,-0.518,1.147,0.832,1.125,0.476
1,0.502,0.692,0.766,0.378,0.099
0,-0.205,0.141,0.157,0.591,1.414
0,0.257,-0.358,1.385,1.105,0.513
0,-0.172,0.416,0.962,1.804,0.296
1,-0.313,-0.299,1.484,1.414,0.763
